Ace Well ID, Lease Name, Well Number, Orignal 'Well Name', API Number, Seneca Well ID
4796,Citrus,CITRUS_2,CITRUS_2,04030249140000,3664
4797,Citrus,CITRUS_201,CITRUS_201,04030332080000,5284
6530,Citrus,2H,Citrus_2H,04030531330000,8535
4798,Citrus,CITRUS_3,CITRUS_3,04030249150000,3665
4799,Citrus,CITRUS_5,CITRUS_5,04030303770000,5127
4800,Citrus,CITRUS_6,CITRUS_6,04030303720000,5128
4801,Citrus,CITRUS_7,CITRUS_7,04030312470000,5129
4802,Citrus,CITRUS_8,CITRUS_8,04030337670000,5277
4803,Citrus,CITRUS_9,CITRUS_9,04030352490000,5501
0,No match,,CK #183C,04030542140000,8551
0,No match,,CK #18CR,04030537820000,8549
0,No match,,CK #57CR,04030537780000,8554
0,No match,,CK #65CR,04030537770000,8555
0,No match,,CK #71CR,04030537760000,8550
0,No match,,CK SI-11C,04030501900000,8077
0,No match,,CK SI-15C,04030435100000,5769
0,No match,,CK SI-17C,04030440430000,5770
0,No match,,CK SI-18,04303455510000,5824
0,No match,,CK SI-1C,04030161890000,5014
0,No match,,CK SI-1CR,04030574840000,8666
0,No match,,CK SI-22C,04030574870000,8663
0,No match,,CK SI-24C,04030574830000,8662
0,No match,,CK SI-2C,04030160160000,5015
0,No match,,CK SI-2CR,04030435090000,5773
0,No match,,CK SI-3C,04030160170000,5016
0,No match,,CK SI-3CR,04030574860000,8664
0,No match,,CK SI-4C,04030160180000,5017
0,No match,,CK SI-5C,04030160190000,5018
0,No match,,CK SI-5CR,04030574850000,8665
0,No match,,CK SI-9C,04030501890000,8078
0,No match,,CK TI-4C,04030368180000,5517
0,No match,,CK TI-5C,04030368190000,5518
0,No match,,CK TI-6C,04030368200000,5519
0,No match,,CK TI-7C,04030368210000,5520
0,No match,,CK TI-8C,04030435110000,5771
0,No match,,CK TI-9C,04030435120000,5772
0,No match,,CK TO-1,04030368490000,5861
5020,Cherokee,CK# 100C,CK# 100C,04030160200000,153
5021,Cherokee,CK# 101C,CK# 101C,04030119090000,209
5022,Cherokee,CK# 103C,CK# 103C,04030124070000,210
5023,Cherokee,CK# 105C,CK# 105C,04030124080000,211
5024,Cherokee,CK# 111C,CK# 111C,04030124090000,212
0,No match,,CK# 116CR,04030574930000,8671
5025,Cherokee,CK# 119C,CK# 119C,04030128570000,167
5026,Cherokee,CK# 120C,CK# 120C,04030128580000,168
5027,Cherokee,CK# 121C,CK# 121C,04030128590000,169
5028,Cherokee,CK# 122C,CK# 122C,04030128600000,170
5029,Cherokee,CK# 123C,CK# 123C,04030128610000,171
5030,Cherokee,CK# 124C,CK# 124C,04030128620000,154
5031,Cherokee,CK# 125C,CK# 125C,04030128630000,155
5032,Cherokee,CK# 126C,CK# 126C,04030128640000,156
5033,Cherokee,CK# 127C,CK# 127C,04030128650000,125
5034,Cherokee,CK# 128C,CK# 128C,04030128660000,126
5035,Cherokee,CK# 129C,CK# 129C,04030128670000,127
5036,Cherokee,CK# 129CR,CK# 129CR,04030288870000,3635
5037,Cherokee,CK# 12AC,CK# 12AC,04029036750000,172
5038,Cherokee,CK# 130C,CK# 130C,04030128680000,128
5039,Cherokee,CK# 131C,CK# 131C,04030128690000,111
5040,Cherokee,CK# 132C,CK# 132C,04030128700000,112
0,No match,,CK# 132CR,04030574880000,8669
5041,Cherokee,CK# 133C,CK# 133C,04030128710000,113
5042,Cherokee,CK# 134C,CK# 134C,04030128720000,139
0,No match,,CK# 134CR,04030574910000,8670
5043,Cherokee,CK# 135C,CK# 135C,04030128730000,140
5044,Cherokee,CK# 136C,CK# 136C,04030128740000,173
5045,Cherokee,CK# 137C,CK# 137C,04030128750000,174
5046,Cherokee,CK# 138C,CK# 138C,04030141080000,157
5047,Cherokee,CK# 139C,CK# 139C,04030141090000,175
5048,Cherokee,CK# 13AC,CK# 13AC,04029398820000,176
5049,Cherokee,CK# 140C,CK# 140C,04030141100000,177
5050,Cherokee,CK# 141C,CK# 141C,04030141110000,213
5051,Cherokee,CK# 142C,CK# 142C,04030141120000,214
5052,Cherokee,CK# 142CR,CK# 142CR,04030295010000,3656
5053,Cherokee,CK# 143C,CK# 143C,04030141130000,215
5054,Cherokee,CK# 144C,CK# 144C,04030141140000,216
5055,Cherokee,CK# 145C,CK# 145C,04030141390000,416
5056,Cherokee,CK# 146C,CK# 146C,04030141400000,217
5057,Cherokee,CK# 147C,CK# 147C,04030141410000,218
5058,Cherokee,CK# 148C,CK# 148C,04030141420000,219
5059,Cherokee,CK# 149C,CK# 149C,04030141430000,220
5060,Cherokee,CK# 14C,CK# 14C,04029398730000,178
5061,Cherokee,CK# 150C,CK# 150C,04030141440000,221
5062,Cherokee,CK# 151C,CK# 151C,04030141450000,222
5063,Cherokee,CK# 152C,CK# 152C,04030141460000,223
5064,Cherokee,CK# 153C,CK# 153C,04030160210000,114
5065,Cherokee,CK# 154C,CK# 154C,04030160220000,224
5066,Cherokee,CK# 156C,CK# 156C,04030160240000,115
5067,Cherokee,CK# 157C,CK# 157C,04030160250000,179
5068,Cherokee,CK# 159C,CK# 159C,04030160270000,180
5069,Cherokee,CK# 160C,CK# 160C,04030160280000,129
5070,Cherokee,CK# 160CR,CK# 160CR,04030269780000,3567
5071,Cherokee,CK# 161C,CK# 161C,04030160290000,116
5072,Cherokee,CK# 164C,CK# 164C,04030161870000,158
5073,Cherokee,CK# 165C,CK# 165C,04030183980000,141
5074,Cherokee,CK# 166C,CK# 166C,04030183990000,225
5075,Cherokee,CK# 167C,CK# 167C,04030184000000,226
5076,Cherokee,CK# 168C,CK# 168C,04030184010000,227
5077,Cherokee,CK# 169C,CK# 169C,04030184020000,228
5078,Cherokee,CK# 16C,CK# 16C,04029398750000,181
5079,Cherokee,CK# 170C,CK# 170C,04030230030000,1038
5080,Cherokee,CK# 171C,CK# 171C,04030230040000,1082
5081,Cherokee,CK# 172C,CK# 172C,04030230050000,1037
5082,Cherokee,CK# 173C,CK# 173C,04030230060000,1081
5083,Cherokee,CK# 174C,CK# 174C,04030230070000,1033
5084,Cherokee,CK# 175C,CK# 175C,04030231640000,1035
5085,Cherokee,CK# 179C,CK# 179C,04030434570000,5764
5086,Cherokee,CK# 180C,CK# 180C,04030434580000,5765
5087,Cherokee,CK# 181C,CK# 181C,04030434590000,5757
5088,Cherokee,CK# 182C,CK# 182C,04030434600000,5751
0,No match,,CK# 184C,04030542150000,8565
5089,Cherokee,CK# 19C,CK# 19C,04029013360000,229
5090,Cherokee,CK# 22C,CK# 22C,04029410180000,117
5091,Cherokee,CK# 25C,CK# 25C,04029410200000,159
5092,Cherokee,CK# 26C,CK# 26C,04029410210000,182
5093,Cherokee,CK# 26CR,CK# 26CR,04030288850000,3639
5094,Cherokee,CK# 27C,CK# 27C,04029433670000,183
5095,Cherokee,CK# 28C,CK# 28C,04029433680000,184
0,No match,,CK# 30CR,04030504700000,8147
5096,Cherokee,CK# 33C P&A,CK# 33C P&A,04029439660000,646
5097,Cherokee,CK# 35C,CK# 35C,04029468990000,142
0,No match,,CK# 35CR,04030537790000,8552
5098,Cherokee,CK# 36C,CK# 36C,04029469000000,143
0,No match,,CK# 36CR,04030537800000,8553
5099,Cherokee,CK# 37C,CK# 37C,04029469010000,118
5100,Cherokee,CK# 38CR,CK# 38CR,04030212190000,144
5101,Cherokee,CK# 39C,CK# 39C,04029469550000,185
5102,Cherokee,CK# 39CR,CK# 39CR,04030288860000,3654
5103,Cherokee,CK# 40C,CK# 40C,04029469560000,130
0,No match,,CK# 40CR,04030574900000,8668
5104,Cherokee,CK# 41C,CK# 41C,04029469570000,160
5105,Cherokee,CK# 42C,CK# 42C,04029474980000,161
5106,Cherokee,CK# 43C,CK# 43C,04029485460000,131
5107,Cherokee,CK# 44C,CK# 44C,04029504790000,119
5108,Cherokee,CK# 45C,CK# 45C,04029504780000,186
5109,Cherokee,CK# 46C,CK# 46C,04029509760000,187
5110,Cherokee,CK# 47C,CK# 47C,04029509770000,188
5111,Cherokee,CK# 48C,CK# 48C,04029509780000,189
5112,Cherokee,CK# 49C,CK# 49C,04029517490000,145
5113,Cherokee,CK# 501C,CK# 501C,04030256980000,3478
5114,Cherokee,CK# 502C,CK# 502C,04030230080000,1080
5115,Cherokee,CK# 503C,CK# 503C,04030256990000,3484
5116,Cherokee,CK# 504C,CK# 504C,04030277930000,3596
5117,Cherokee,CK# 509C,CK# 509C,04030230090000,1036
5118,Cherokee,CK# 50C,CK# 50C,04029545340000,120
5119,Cherokee,CK# 510C,CK# 510C,04030257000000,3488
5120,Cherokee,CK# 511C,CK# 511C,04030257010000,3486
5121,Cherokee,CK# 512C,CK# 512C,04030277130000,3612
5122,Cherokee,CK# 513C,CK# 513C,04030274800000,3589
5123,Cherokee,CK# 514C,CK# 514C,04030274810000,3590
5124,Cherokee,CK# 517C,CK# 517C,04030257020000,3480
5125,Cherokee,CK# 518C,CK# 518C,04030274830000,3594
5126,Cherokee,CK# 519C,CK# 519C,04030257030000,3487
5127,Cherokee,CK# 520C,CK# 520C,04030257040000,3490
5128,Cherokee,CK# 521C,CK# 521C,04030277140000,3608
5129,Cherokee,CK# 526C,CK# 526C,04030257070000,3481
5130,Cherokee,CK# 527C,CK# 527C,04030257080000,3482
5131,Cherokee,CK# 528C,CK# 528C,04030274850000,3586
5132,Cherokee,CK# 529C,CK# 529C,04030274860000,3606
5133,Cherokee,CK# 52C,CK# 52C,04029627330000,121
5134,Cherokee,CK# 530C,CK# 530C,04030277160000,3620
5135,Cherokee,CK# 531C,CK# 531C,04030277950000,3616
5136,Cherokee,CK# 534C,CK# 534C,04030257090000,3483
5137,Cherokee,CK# 535C,CK# 535C,04030257100000,3489
5138,Cherokee,CK# 536C,CK# 536C,04030274880000,3587
5139,Cherokee,CK# 537C,CK# 537C,04030277100000,3623
5140,Cherokee,CK# 539C,CK# 539C,04030277180000,3621
5141,Cherokee,CK# 53C,CK# 53C,04029627340000,146
5142,Cherokee,CK# 540C,CK# 540C,04030277360000,3611
5143,Cherokee,CK# 543C,CK# 543C,04030277190000,3613
5144,Cherokee,CK# 544C,CK# 544C,04030291280000,3655
5145,Cherokee,CK# 545C,CK# 545C,04030284370000,3649
5146,Cherokee,CK# 546C,CK# 546C,04030284380000,3650
5147,Cherokee,CK# 547C,CK# 547C,04030283890000,3651
5148,Cherokee,CK# 548C,CK# 548C,04030284390000,3652
5149,Cherokee,CK# 549C,CK# 549C,04030285630000,3622
5150,Cherokee,CK# 54C,CK# 54C,04029627350000,147
5151,Cherokee,CK# 553C,CK# 553C,04030313200000,5138
5152,Cherokee,CK# 554C,CK# 554C,04030322030000,5142
5153,Cherokee,CK# 555C,CK# 555C,04030322040000,5141
5154,Cherokee,CK# 556C,CK# 556C,04030322050000,5143
5155,Cherokee,CK# 557C,CK# 557C,04030322060000,5144
5156,Cherokee,CK# 55C,CK# 55C,04029627360000,132
5157,Cherokee,CK# 560C,CK# 560C,04030322090000,5163
5158,Cherokee,CK# 561C,CK# 561C,04030363790000,5514
5159,Cherokee,CK# 562C,CK# 562C,04030363800000,5515
5160,Cherokee,CK# 563C,CK# 563C,04030363810000,5516
5161,Cherokee,CK# 564C,CK# 564C,04030376530000,5752
5162,Cherokee,CK# 565C,CK# 565C,04030456000000,5783
0,No match,,CK# 566,04030501800000,8141
0,No match,,CK# 567,04030501810000,8142
5163,Cherokee,CK# 56C,CK# 56C,04029627370000,162
5164,Cherokee,CK# 57C,CK# 57C,04029627380000,163
5165,Cherokee,CK# 58CR,CK# 58CR,04029749610000,133
5166,Cherokee,CK# 59C,CK# 59C,04029627400000,164
5167,Cherokee,CK# 60CR,CK# 60CR,04029749620000,165
5168,Cherokee,CK# 61C,CK# 61C,04029627420000,148
0,No match,,CK# 62C,04029661300000,8248
5169,Cherokee,CK# 62CR,CK# 62CR,04030212200000,190
5170,Cherokee,CK# 63C,CK# 63C,04029661310000,191
5171,Cherokee,CK# 64C,CK# 64C,04029661320000,192
5172,Cherokee,CK# 65C,CK# 65C,04029661330000,193
5173,Cherokee,CK# 66C,CK# 66C,04029661340000,194
5174,Cherokee,CK# 67C,CK# 67C,04029661350000,195
5175,Cherokee,CK# 68C,CK# 68C,04029661360000,196
5176,Cherokee,CK# 70C,CK# 70C,04029661380000,166
5177,Cherokee,CK# 71C,CK# 71C,04029661390000,197
5178,Cherokee,CK# 72C,CK# 72C,04029661400000,198
5179,Cherokee,CK# 73C,CK# 73C,04029661410000,199
5180,Cherokee,CK# 74C,CK# 74C,04029661420000,200
5181,Cherokee,CK# 75CR,CK# 75CR,04029749630000,230
5182,Cherokee,CK# 77C,CK# 77C,04029668740000,149
5183,Cherokee,CK# 77CR,CK# 77CR,04030231650000,1083
5184,Cherokee,CK# 78C,CK# 78C,04029737160000,134
5185,Cherokee,CK# 79C,CK# 79C,04029737170000,135
5186,Cherokee,CK# 80C,CK# 80C,04029737180000,122
0,No match,,CK# 80CR,04030574890000,8667
5187,Cherokee,CK# 81C,CK# 81C,04029737190000,123
0,No match,,CK# 82C,04029746030000,8270
5188,Cherokee,CK# 82CR,CK# 82CR,04030212210000,201
5189,Cherokee,CK# 83C,CK# 83C,04029746410000,231
5190,Cherokee,CK# 84C,CK# 84C,04029749640000,232
0,No match,,CK# 86C,04029749660000,5855
5191,Cherokee,CK# 86CR,CK# 86CR,04030464870000,5810
5192,Cherokee,CK# 87C,CK# 87C,04029835910000,202
5193,Cherokee,CK# 88C,CK# 88C,04029847240000,233
5194,Cherokee,CK# 89C,CK# 89C,04029856550000,203
5195,Cherokee,CK# 90C,CK# 90C,04029856570000,204
5196,Cherokee,CK# 91C,CK# 91C,04029856580000,205
5197,Cherokee,CK# 92C,CK# 92C,04030079180000,150
5198,Cherokee,CK# 93C,CK# 93C,04030078770000,151
5199,Cherokee,CK# 94C,CK# 94C,04030079170000,206
5200,Cherokee,CK# 95C,CK# 95C,04030078780000,207
5201,Cherokee,CK# 96C,CK# 96C,04030078790000,208
5202,Cherokee,CK# 97C,CK# 97C,04030161940000,136
5203,Cherokee,CK# 98C,CK# 98C,04030161950000,152
5204,Cherokee,CK# 99C,CK# 99C,04030161860000,137
5205,Cherokee,CK# 9AC,CK# 9AC,04029398810000,138
0,No match,,CK# SI-16C,04030455500000,5784
0,No match,,CK# SI-16CR,04030542290000,8567
0,No match,,CK# SI-19C,04030542030000,8568
0,No match,,CK# SI-20C,04030542040000,8569
0,No match,,CK# SI-21C,04030542050000,8570
0,No match,,CK_SI-10C,04030289040000,5019
0,No match,,CK_SI-13C,04030289050000,5020
0,No match,,CK_SI-14C,04030289060000,5021
0,No match,,CK_SI-7C,04030294990000,5026
0,No match,,CK_SI-8C,04030295000000,5027
5206,Cherokee,CK0021,CK0021,04029410170000,335
5207,Cherokee,CK0023,CK0023,04029013850000,246
5208,Cherokee,CK0030,CK0030,04029432510000,392
5209,Cherokee,CK0031,CK0031,04029433700000,330
5210,Cherokee,CK0034,CK0034,04029454770000,423
5211,Cherokee,CK0051,CK0051,04029618800000,434
5212,Cherokee,CK0076,CK0076,04029666260000,325
5213,Cherokee,CK0085,CK0085,04029749650000,347
5214,Cherokee,CK0102,CK0102,04030119100000,397
5215,Cherokee,CK0106,CK0106,04030119110000,541
5216,Cherokee,CK0107,CK0107,04030119120000,1018
5217,Cherokee,CK0108,CK0108,04030119130000,283
5218,Cherokee,CK0109,CK0109,04030119140000,309
5219,Cherokee,CK0110,CK0110,04030119150000,295
5220,Cherokee,CK0112,CK0112,04030124100000,555
5221,Cherokee,CK0113,CK0113,04030119160000,396
5222,Cherokee,CK0114,CK0114,04030124110000,378
5223,Cherokee,CK0115,CK0115,04030119170000,525
5224,Cherokee,CK0116,CK0116,04030124120000,302
5225,Cherokee,CK0117,CK0117,04030124130000,316
5226,Cherokee,CK0118,CK0118,04030124140000,405
5227,Cherokee,CK0155,CK0155,04030160230000,488
5228,Cherokee,CK0158,CK0158,04030160260000,399
5229,Cherokee,CK0162,CK0162,04030160300000,341
5230,Cherokee,CK0163,CK0163,04030160310000,453
5231,Cherokee,CK0505,CK0505,04030277110000,3598
5232,Cherokee,CK0506,CK0506,04030274780000,3592
5233,Cherokee,CK0507,CK0507,04030274790000,3593
5234,Cherokee,CK0508,CK0508,04030277120000,3607
5235,Cherokee,CK0515,CK0515,04030230300000,1039
5236,Cherokee,CK0516,CK0516,04030274820000,3619
5237,Cherokee,CK0522,CK0522,04030274840000,3597
5238,Cherokee,CK0523,CK0523,04030277150000,3603
5239,Cherokee,CK0532,CK0532,04030277940000,3614
5240,Cherokee,CK0533,CK0533,04030274870000,3602
5241,Cherokee,CK0538,CK0538,04030277170000,3605
5242,Cherokee,CK0541,CK0541,04030277370000,3615
5243,Cherokee,CK0542,CK0542,04030277380000,3604
5244,Cherokee,CK0550,CK0550,04030291290000,3648
5245,Cherokee,CK0551,CK0551,04030293190000,3640
5246,Cherokee,CK0552,CK0552,04030284400000,3641
5247,Cherokee,CK0558,CK0558,04030322070000,5165
5248,Cherokee,CK0559,CK0559,04030322080000,5164
5249,Cherokee,CK524,CK524,04030257050000,3492
5250,Cherokee,CK525,CK525,04030257060000,3473
0,No match,,CSMO 2,04111002620000,1118
0,No match,,D81,04030130020000,644
4668,Ellis,ELIS_11,ELIS_11,04030015880000,896
4669,Ellis,ELIS_112,ELIS_112,04030015890000,883
4670,Ellis,ELIS_114,ELIS_114,04030015900000,887
4671,Ellis,ELIS_116,ELIS_116,04030015910000,902
0,No match,,ELIS_118,04030015920000,8093
4672,Ellis,ELIS_121,ELIS_121,04030013450000,884
4673,Ellis,ELIS_122,ELIS_122,04030049620000,897
0,No match,,ELIS_123,04030011580000,5776
4674,Ellis,ELIS_125,ELIS_125,04030011590000,889
4675,Ellis,ELIS_127,ELIS_127,04030015930000,903
4676,Ellis,ELIS_129,ELIS_129,04030015940000,909
4677,Ellis,ELIS_13,ELIS_13,04030031340000,888
4678,Ellis,ELIS_131,ELIS_131,04030043820000,1102
0,No match,,ELIS_132,04030015960000,8094
4679,Ellis,ELIS_133,ELIS_133,04030041700000,894
4680,Ellis,ELIS_134,ELIS_134,04030015970000,933
4681,Ellis,ELIS_136,ELIS_136,04030043780000,917
4682,Ellis,ELIS_145,ELIS_145,04030015980000,906
4683,Ellis,ELIS_149,ELIS_149,04030044700000,922
4684,Ellis,ELIS_15,ELIS_15,04030043800000,938
4685,Ellis,ELIS_17,ELIS_17,04030046110000,916
4686,Ellis,ELIS_18,ELIS_18,04029619360000,910
4687,Ellis,ELIS_20,ELIS_20,04030050500000,924
4688,Ellis,ELIS_212,ELIS_212,04030044670000,890
4689,Ellis,ELIS_214,ELIS_214,04030048170000,946
4690,Ellis,ELIS_216,ELIS_216,04030049630000,947
4691,Ellis,ELIS_217,ELIS_217,04030060160000,927
4692,Ellis,ELIS_219,ELIS_219,04030060150000,928
4693,Ellis,ELIS_22,ELIS_22,04030046120000,892
4694,Ellis,ELIS_223,ELIS_223,04030041730000,931
4695,Ellis,ELIS_227,ELIS_227,04030048840000,918
4696,Ellis,ELIS_231,ELIS_231,04030044680000,898
4697,Ellis,ELIS_232,ELIS_232,04030041720000,899
4698,Ellis,ELIS_236,ELIS_236,04030060130000,960
4699,Ellis,ELIS_237,ELIS_237,04030090860000,912
4700,Ellis,ELIS_238,ELIS_238,04030060120000,961
4701,Ellis,ELIS_24,ELIS_24,04030045920000,945
4702,Ellis,ELIS_241,ELIS_241,04030048200000,900
4703,Ellis,ELIS_243,ELIS_243,04030032710000,941
4704,Ellis,ELIS_244,ELIS_244,04030090840000,934
4705,Ellis,ELIS_247,ELIS_247,04030048850000,968
4706,Ellis,ELIS_252,ELIS_252,04030048210000,951
4707,Ellis,ELIS_253,ELIS_253,04030049570000,955
4708,Ellis,ELIS_255,ELIS_255,04030043830000,942
4709,Ellis,ELIS_257,ELIS_257,04030060110000,962
4710,Ellis,ELIS_26,ELIS_26,04030049650000,925
4711,Ellis,ELIS_266,ELIS_266,04030060080000,963
4712,Ellis,ELIS_267,ELIS_267,04030090850000,969
4713,Ellis,ELIS_268,ELIS_268,04030061540000,964
4714,Ellis,ELIS_276,ELIS_276,04030060100000,965
4715,Ellis,ELIS_29,ELIS_29,04030049660000,926
4716,Ellis,ELIS_301,ELIS_301,04030143200000,952
4717,Ellis,ELIS_31,ELIS_31,04030011600000,885
4718,Ellis,ELIS_33,ELIS_33,04030031350000,882
4719,Ellis,ELIS_34,ELIS_34,04030048180000,939
4720,Ellis,ELIS_35,ELIS_35,04030032700000,949
4721,Ellis,ELIS_37,ELIS_37,04030049590000,953
4722,Ellis,ELIS_38X,ELIS_38X,04030049220000,929
4723,Ellis,ELIS_42,ELIS_42,04030048190000,950
4724,Ellis,ELIS_48H,ELIS_48H,04030056560000,959
4725,Ellis,ELIS_49,ELIS_49,04030062990000,966
0,No match,,ELIS_511,04030043770000,8095
0,No match,,ELIS_512,04030032680000,8096
0,No match,,ELIS_514,04030029320000,8097
4726,Ellis,ELIS_515,ELIS_515,04030045900000,948
0,No match,,ELIS_516,04030437900000,8098
0,No match,,ELIS_519,04030046090000,8099
4727,Ellis,ELIS_520,ELIS_520,04030046100000,921
4728,Ellis,ELIS_521,ELIS_521,04030032690000,5330
0,No match,,ELIS_525,04030028860000,8100
0,No match,,ELIS_529,04030045910000,8101
4729,Ellis,ELIS_53,ELIS_53,04030066880000,891
4730,Ellis,ELIS_534-9,ELIS_534-9,04030029330000,3516
4731,Ellis,ELIS_536,ELIS_536,04030028870000,1105
0,No match,,ELIS_538,04030031360000,8103
0,No match,,ELIS_541,04030029340000,8104
4732,Ellis,ELIS_543,ELIS_543,04030028890000,1104
4733,Ellis,ELIS_544,ELIS_544,04030028880000,1103
0,No match,,ELIS_547,04030029350000,8105
0,No match,,ELIS_548,04030032720000,8107
0,No match,,ELIS_552,04030031370000,5778
4734,Ellis,ELIS_553,ELIS_553,04030031380000,935
4735,Ellis,ELIS_555,ELIS_555,04030032730000,1101
0,No match,,ELIS_557,04030032740000,8109
0,No match,,ELIS_559,04030046080000,8110
4736,Ellis,ELIS_56,ELIS_56,04030043810000,940
4737,Ellis,ELIS_561,ELIS_561,04030032750000,895
0,No match,,ELIS_563,04030032760000,8111
4738,Ellis,ELIS_564,ELIS_564,04030032770000,936
0,No match,,ELIS_566,04030031390000,8112
0,No match,,ELIS_568,04030043840000,5777
4739,Ellis,ELIS_569,ELIS_569,04030046070000,920
4740,Ellis,ELIS_575,ELIS_575,04030044690000,943
4741,Ellis,ELIS_576,ELIS_576,04030032780000,913
0,No match,,ELIS_577,04030041710000,8113
4742,Ellis,ELIS_579,ELIS_579,04030046060000,919
4743,Ellis,ELIS_583,ELIS_583,04030070310000,1066
0,No match,,ELIS_585,04030046050000,8114
4744,Ellis,ELIS_586,ELIS_586,04030062980000,956
4745,Ellis,ELIS_588,ELIS_588,04030046040000,923
4746,Ellis,ELIS_589,ELIS_589,04030060090000,1094
4747,Ellis,ELIS_59,ELIS_59,04030050510000,930
4748,Ellis,ELIS_595,ELIS_595,04030062950000,957
4749,Ellis,ELIS_597,ELIS_597,04030062960000,958
4750,Ellis,ELIS_598,ELIS_598,04030060140000,1067
4751,Ellis,ELIS_607,ELIS_607,04030070330000,907
4752,Ellis,ELIS_608,ELIS_608,04030062970000,972
4753,Ellis,ELIS_609,ELIS_609,04030070320000,914
4754,Ellis,ELIS_610,ELIS_610,04030138540000,944
4755,Ellis,ELIS_611,ELIS_611,04030138550000,937
4756,Ellis,ELIS_613,ELIS_613,04030143210000,901
4757,Ellis,ELIS_630,ELIS_630,04030143220000,915
4758,Ellis,ELIS_65,ELIS_65,04030066890000,893
4759,Ellis,ELIS_75,ELIS_75,04030073860000,886
4760,Ellis,ELIS_76,ELIS_76,04030066900000,932
4761,Ellis,ELIS_77,ELIS_77,04030055680000,954
4762,Ellis,ELIS_78,ELIS_78,04030069380000,911
4763,Ellis,ELIS_79,ELIS_79,04030073840000,904
4764,Ellis,ELIS_88-10,ELIS_88-10,04030073850000,1069
4765,Ellis,ELIS_88-9,ELIS_88-9,04029615560000,1068
4766,Ellis,ELIS_99,ELIS_99,04030073830000,905
1193,Tar Creek,Elm Creek 22-28,ELM CREEK 22-28,04111215290000,5400
1194,Tar Creek,Elm Creek 32-28,ELM CREEK 32-28,04111215300000,5401
4364,Frankel,Frankel A 501,Frankel A 501,04111221550000,5853
4365,Frankel,Frankel A 502,Frankel A 502,04111221560000,5854
0,No match,,FRNKLA_1WD,04111026380000,5271
4367,Frankel,FRNKLA_2,FRNKLA_2,04111026390000,1165
4368,Frankel,FRNKLA_4,FRNKLA_4,04111001380000,1162
4369,Frankel,FRNKLA_5,FRNKLA_5,04111200400000,1119
4370,Frankel,FRNKLA_6,FRNKLA_6,04111200480000,1138
4371,Frankel,FRNKLA_7,FRNKLA_7,04111201260000,1120
4372,Frankel,FRNKLA_8,FRNKLA_8,04111212380000,1240
0,No match,,FRNKLB_1,04111200620000,1241
4374,Frankel B,FRNKLB_10,FRNKLB_10,04111203670000,1167
4375,Frankel B,FRNKLB_11,FRNKLB_11,04111203820000,1242
4376,Frankel B,FRNKLB_12,FRNKLB_12,04111206770000,1243
4377,Frankel B,FRNKLB_13,FRNKLB_13,04111206780000,1170
4378,Frankel B,FRNKLB_14,FRNKLB_14,04111207120000,1168
4379,Frankel B,FRNKLB_15,FRNKLB_15,04111207360000,1157
4380,Frankel B,FRNKLB_16,FRNKLB_16,04111207370000,1176
4381,Frankel B,FRNKLB_17,FRNKLB_17,04111207380000,1177
4382,Frankel B,FRNKLB_18,FRNKLB_18,04111208500000,1185
4383,Frankel B,FRNKLB_19,FRNKLB_19,04111209040000,1149
4384,Frankel B,FRNKLB_2,FRNKLB_2,04111200670000,1244
4385,Frankel B,FRNKLB_20,FRNKLB_20,04111209080000,1186
4386,Frankel B,FRNKLB_21,FRNKLB_21,04111209490000,1169
4387,Frankel B,FRNKLB_22,FRNKLB_22,04111209500000,1178
4388,Frankel B,FRNKLB_23,FRNKLB_23,04111209510000,1205
4389,Frankel B,FRNKLB_24,FRNKLB_24,04111209540000,1187
0,No match,,FRNKLB_25,04111209550000,1245
4390,Frankel B,FRNKLB_26,FRNKLB_26,04111214680000,1188
4391,Frankel B,FRNKLB_27,FRNKLB_27,04111214930000,1246
4392,Frankel B,FRNKLB_3,FRNKLB_3,04111200750000,1158
0,No match,,FRNKLB_30,04111212860000,1247
4393,Frankel B,FRNKLB_31,FRNKLB_31,04111212700000,1166
4394,Frankel B,FRNKLB_32,FRNKLB_32,04111212510000,1179
4395,Frankel B,FRNKLB_34,FRNKLB_34,04111214390000,1159
4396,Frankel B,FRNKLB_35,FRNKLB_35,04111212800000,1248
4397,Frankel B,FRNKLB_36,FRNKLB_36,04111214940000,1150
4398,Frankel B,FRNKLB_37,FRNKLB_37,04111214950000,1249
4399,Frankel B,FRNKLB_38,FRNKLB_38,04111214400000,1180
4400,Frankel B,FRNKLB_39,FRNKLB_39,04111214410000,1181
4401,Frankel B,FRNKLB_4,FRNKLB_4,04111201120000,1250
4402,Frankel B,FRNKLB_40,FRNKLB_40,04111212970000,1160
4403,Frankel B,FRNKLB_43,FRNKLB_43,04111214420000,1189
4404,Frankel B,FRNKLB_44,FRNKLB_44,04111215700000,1253
4405,Frankel B,FRNKLB_45,FRNKLB_45,04111214960000,1161
4406,Frankel B,FRNKLB_46,FRNKLB_46,04111214430000,1254
4407,Frankel B,FRNKLB_47,FRNKLB_47,04111215710000,1255
4408,Frankel B,FRNKLB_48,FRNKLB_48,04111215560000,1190
4409,Frankel B,FRNKLB_49,FRNKLB_49,04111215470000,1182
4410,Frankel B,FRNKLB_5,FRNKLB_5,04111201680000,1191
4411,Frankel B,FRNKLB_50,FRNKLB_50,04111215720000,1256
